"nb_article" "article_ref" "site_nb" "site_ref" "country" "state" "town" "latitude" "longitude" "altitude" "WRB" "prof_max" "sampling_year" "natural_cultivated" "landuse" "modern_paleosol" "ecosystem" "level_top" "level_base" "support" "D14C" "D14C_sigma" "level_stock_kgm.2" "Tann" "Tjan" "TJul" "Pann" "Pjan" "PJul" "aridity" "D14Catm"
"112" 12 "Pessenda_1996b_Radiocarbon" 63 "Piracicaba" "Brazil" "state of Sao Paulo" "Piracicaba" -22.72 -47.63 545 "ferralsol" "NA" 1994 "natural" "natural-forest" "modern soil" "forest" 90 100 "bulk after HCl" -314 "6" 0.8 20.5 23.2 17.1 1269.9 241 25.4 0.999 121.9
"113" 12 "Pessenda_1996b_Radiocarbon" 63 "Piracicaba" "Brazil" "state of Sao Paulo" "Piracicaba" -22.72 -47.63 545 "ferralsol" "NA" 1994 "natural" "natural-forest" "modern soil" "forest" 100 110 "bulk after HCl" NA NA 0.8 20.5 23.2 17.1 1269.9 241 25.4 0.999 121.9
"114" 12 "Pessenda_1996b_Radiocarbon" 63 "Piracicaba" "Brazil" "state of Sao Paulo" "Piracicaba" -22.72 -47.63 545 "ferralsol" "NA" 1994 "natural" "natural-forest" "modern soil" "forest" 110 120 "bulk after HCl" -334 "6" 0.77 20.5 23.2 17.1 1269.9 241 25.4 0.999 121.9
"115" 12 "Pessenda_1996b_Radiocarbon" 63 "Piracicaba" "Brazil" "state of Sao Paulo" "Piracicaba" -22.72 -47.63 545 "ferralsol" "NA" 1994 "natural" "natural-forest" "modern soil" "forest" 120 130 "bulk after HCl" NA NA 0.68 20.5 23.2 17.1 1269.9 241 25.4 0.999 121.9
"116" 12 "Pessenda_1996b_Radiocarbon" 63 "Piracicaba" "Brazil" "state of Sao Paulo" "Piracicaba" -22.72 -47.63 545 "ferralsol" "NA" 1994 "natural" "natural-forest" "modern soil" "forest" 130 140 "bulk after HCl" NA NA 0.63 20.5 23.2 17.1 1269.9 241 25.4 0.999 121.9
"117" 12 "Pessenda_1996b_Radiocarbon" 63 "Piracicaba" "Brazil" "state of Sao Paulo" "Piracicaba" -22.72 -47.63 545 "ferralsol" "NA" 1994 "natural" "natural-forest" "modern soil" "forest" 140 150 "bulk after HCl" -364 "6" 0.63 20.5 23.2 17.1 1269.9 241 25.4 0.999 121.9
"118" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 0 10 "bulk after HCl" 39 "8" 1.95 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"119" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 10 20 "bulk after HCl" NA NA 1.08 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"120" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 20 30 "bulk after HCl" NA NA 1.16 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"121" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 30 40 "bulk after HCl" NA NA 0.96 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"122" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 40 50 "bulk after HCl" -164 "7" 0.81 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"123" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 50 60 "bulk after HCl" NA NA 0.76 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"124" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 60 70 "bulk after HCl" NA NA 0.6 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"125" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 70 80 "bulk after HCl" -293 "7" 0.57 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"126" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 80 90 "bulk after HCl" NA NA 0.39 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"127" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 90 100 "bulk after HCl" -364 "7" 0.42 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"128" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 100 110 "bulk after HCl" NA NA 0.35 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"129" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 110 120 "bulk after HCl" -450 "6" 0.38 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"130" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 120 130 "bulk after HCl" NA NA 0.33 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"131" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 130 140 "bulk after HCl" NA NA 0.38 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"132" 12 "Pessenda_1996b_Radiocarbon" 64 "Altamira" "Brazil" "State of Para" "Altamira" -3.5 -52.97 100 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 140 150 "bulk after HCl" -421 "6" 0.44 26.3 25.9 25.8 2039.6 268.5 80.8 1.592 146.7
"133" 18 "OêBrien_1986_Radiocarbon" 66 "lawn soil" "New-Zealand" "Hutt Valley" "north of Fairfield" -41.2 174.9 140 "UNKNOWN" "NA" 1985 "cultivated" "cultivated-grassland" "modern soil" "grassland" 0 10 "bulk after HCl" 77 NA 2.65 12 16.4 7.6 1673.3 91.1 198.3 2.122 203.7
"134" 18 "OêBrien_1986_Radiocarbon" 66 "lawn soil" "New-Zealand" "Hutt Valley" "north of Fairfield" -41.2 174.9 140 "UNKNOWN" "NA" 1985 "cultivated" "cultivated-grassland" "modern soil" "grassland" 10 20 "bulk after HCl" -63 NA 1.73 12 16.4 7.6 1673.3 91.1 198.3 2.122 203.7
"135" 18 "OêBrien_1986_Radiocarbon" 66 "lawn soil" "New-Zealand" "Hutt Valley" "north of Fairfield" -41.2 174.9 140 "UNKNOWN" "NA" 1985 "cultivated" "cultivated-grassland" "modern soil" "grassland" 20 30 "bulk after HCl" -91 NA 1.46 12 16.4 7.6 1673.3 91.1 198.3 2.122 203.7
"136" 18 "OêBrien_1986_Radiocarbon" 66 "lawn soil" "New-Zealand" "Hutt Valley" "north of Fairfield" -41.2 174.9 140 "UNKNOWN" "NA" 1985 "cultivated" "cultivated-grassland" "modern soil" "grassland" 30 40 "bulk after HCl" -110 NA 1.09 12 16.4 7.6 1673.3 91.1 198.3 2.122 203.7
"137" 18 "OêBrien_1986_Radiocarbon" 66 "lawn soil" "New-Zealand" "Hutt Valley" "north of Fairfield" -41.2 174.9 140 "UNKNOWN" "NA" 1985 "cultivated" "cultivated-grassland" "modern soil" "grassland" 40 50 "bulk after HCl" -191 NA 0.76 12 16.4 7.6 1673.3 91.1 198.3 2.122 203.7
"138" 19 "Pessenda_1998_Radiocarbon" 67 "Cerrado" "Brazil" "Rondonia State" "Vilhena" -12.7 -60.12 600 "ferralsol" "NA" 1992 "natural" "natural-savanna" "modern soil" "savanna" 0 5 "bulk after HCl" 305 "9" 1.9 24.6 24.7 22.7 2004.1 289.7 9.9 1.453 146.7
"139" 19 "Pessenda_1998_Radiocarbon" 67 "Cerrado" "Brazil" "Rondonia State" "Vilhena" -12.7 -60.12 600 "ferralsol" "NA" 1992 "natural" "natural-savanna" "modern soil" "savanna" 15 20 "bulk after HCl" 244 "9" 1.17 24.6 24.7 22.7 2004.1 289.7 9.9 1.453 146.7
"140" 19 "Pessenda_1998_Radiocarbon" 67 "Cerrado" "Brazil" "Rondonia State" "Vilhena" -12.7 -60.12 600 "ferralsol" "NA" 1992 "natural" "natural-savanna" "modern soil" "savanna" 20 30 "bulk after HCl" -64 "8" 2.14 24.6 24.7 22.7 2004.1 289.7 9.9 1.453 146.7
"141" 19 "Pessenda_1998_Radiocarbon" 67 "Cerrado" "Brazil" "Rondonia State" "Vilhena" -12.7 -60.12 600 "ferralsol" "NA" 1992 "natural" "natural-savanna" "modern soil" "savanna" 30 40 "bulk after HCl" NA NA 1.59 24.6 24.7 22.7 2004.1 289.7 9.9 1.453 146.7
"142" 19 "Pessenda_1998_Radiocarbon" 67 "Cerrado" "Brazil" "Rondonia State" "Vilhena" -12.7 -60.12 600 "ferralsol" "NA" 1992 "natural" "natural-savanna" "modern soil" "savanna" 40 50 "bulk after HCl" NA NA 1.59 24.6 24.7 22.7 2004.1 289.7 9.9 1.453 146.7
"143" 19 "Pessenda_1998_Radiocarbon" 67 "Cerrado" "Brazil" "Rondonia State" "Vilhena" -12.7 -60.12 600 "ferralsol" "NA" 1992 "natural" "natural-savanna" "modern soil" "savanna" 70 80 "bulk after HCl" NA NA 1.35 24.6 24.7 22.7 2004.1 289.7 9.9 1.453 146.7
"144" 19 "Pessenda_1998_Radiocarbon" 67 "Cerrado" "Brazil" "Rondonia State" "Vilhena" -12.7 -60.12 600 "ferralsol" "NA" 1992 "natural" "natural-savanna" "modern soil" "savanna" 90 100 "bulk after HCl" -313 "6" 1.35 24.6 24.7 22.7 2004.1 289.7 9.9 1.453 146.7
"145" 19 "Pessenda_1998_Radiocarbon" 67 "Cerrado" "Brazil" "Rondonia State" "Vilhena" -12.7 -60.12 600 "ferralsol" "NA" 1992 "natural" "natural-savanna" "modern soil" "savanna" 160 170 "bulk after HCl" NA NA 1.11 24.6 24.7 22.7 2004.1 289.7 9.9 1.453 146.7
"146" 19 "Pessenda_1998_Radiocarbon" 67 "Cerrado" "Brazil" "Rondonia State" "Vilhena" -12.7 -60.12 600 "ferralsol" "NA" 1992 "natural" "natural-savanna" "modern soil" "savanna" 190 200 "bulk after HCl" -357 "6" 1.11 24.6 24.7 22.7 2004.1 289.7 9.9 1.453 146.7
"147" 19 "Pessenda_1998_Radiocarbon" 68 "Cerrado-natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.82 -61.17 200 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 0 5 "bulk after HCl" 230 "8" 1.42 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"148" 19 "Pessenda_1998_Radiocarbon" 68 "Cerrado-natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.82 -61.17 200 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 15 20 "bulk after HCl" 85 "9" 1.02 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"149" 19 "Pessenda_1998_Radiocarbon" 68 "Cerrado-natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.82 -61.17 200 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 20 30 "bulk after HCl" -20 "7" 1.47 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"150" 19 "Pessenda_1998_Radiocarbon" 68 "Cerrado-natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.82 -61.17 200 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 30 40 "bulk after HCl" NA NA 1.47 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"151" 19 "Pessenda_1998_Radiocarbon" 68 "Cerrado-natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.82 -61.17 200 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 40 50 "bulk after HCl" NA NA 1.11 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"152" 19 "Pessenda_1998_Radiocarbon" 68 "Cerrado-natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.82 -61.17 200 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 70 80 "bulk after HCl" -217 "6" 0.72 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"153" 19 "Pessenda_1998_Radiocarbon" 68 "Cerrado-natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.82 -61.17 200 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 90 100 "bulk after HCl" -262 "6" 0.3 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"154" 19 "Pessenda_1998_Radiocarbon" 68 "Cerrado-natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.82 -61.17 200 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 160 170 "bulk after HCl" NA NA 1.35 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"155" 19 "Pessenda_1998_Radiocarbon" 68 "Cerrado-natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.82 -61.17 200 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 190 200 "bulk after HCl" NA NA 0.45 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"156" 19 "Pessenda_1998_Radiocarbon" 69 "Pimenta Bueno - natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.77 -61.25 205 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 0 5 "bulk after HCl" 139 "8" 1.51 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"157" 19 "Pessenda_1998_Radiocarbon" 69 "Pimenta Bueno - natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.77 -61.25 205 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 15 20 "bulk after HCl" 84 "8" 1.27 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"158" 19 "Pessenda_1998_Radiocarbon" 69 "Pimenta Bueno - natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.77 -61.25 205 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 20 30 "bulk after HCl" 85 "8" 3.21 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"159" 19 "Pessenda_1998_Radiocarbon" 69 "Pimenta Bueno - natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.77 -61.25 205 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 30 40 "bulk after HCl" NA NA 1.59 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"160" 19 "Pessenda_1998_Radiocarbon" 69 "Pimenta Bueno - natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.77 -61.25 205 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 40 50 "bulk after HCl" NA NA 1.47 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"161" 19 "Pessenda_1998_Radiocarbon" 69 "Pimenta Bueno - natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.77 -61.25 205 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 90 100 "bulk after HCl" -180 "7" 0.59 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"162" 19 "Pessenda_1998_Radiocarbon" 69 "Pimenta Bueno - natural forest" "Brazil" "Rondonia State" "Pimenta Bueno" -11.77 -61.25 205 "ferralsol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 190 200 "bulk after HCl" -338 "6" 0.45 26.2 26.3 24.5 1985.8 290.7 10.8 1.427 146.7
"163" 19 "Pessenda_1998_Radiocarbon" 70 "Ariquemes - natural forest" "Brazil" "Rondonia State" "Ariquemes" -10.17 -62.82 250 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 0 5 "bulk after HCl" 250 "9" 1.12 26 26 24.7 2040.1 294.3 14.4 1.555 146.7
"164" 19 "Pessenda_1998_Radiocarbon" 70 "Ariquemes - natural forest" "Brazil" "Rondonia State" "Ariquemes" -10.17 -62.82 250 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 15 20 "bulk after HCl" 84 "8" 0.96 26 26 24.7 2040.1 294.3 14.4 1.555 146.7
"165" 19 "Pessenda_1998_Radiocarbon" 70 "Ariquemes - natural forest" "Brazil" "Rondonia State" "Ariquemes" -10.17 -62.82 250 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 20 30 "bulk after HCl" -31 "7" 1.59 26 26 24.7 2040.1 294.3 14.4 1.555 146.7
"166" 19 "Pessenda_1998_Radiocarbon" 70 "Ariquemes - natural forest" "Brazil" "Rondonia State" "Ariquemes" -10.17 -62.82 250 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 30 40 "bulk after HCl" NA NA 0.98 26 26 24.7 2040.1 294.3 14.4 1.555 146.7
"167" 19 "Pessenda_1998_Radiocarbon" 70 "Ariquemes - natural forest" "Brazil" "Rondonia State" "Ariquemes" -10.17 -62.82 250 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 40 50 "bulk after HCl" NA NA 0.85 26 26 24.7 2040.1 294.3 14.4 1.555 146.7
"168" 19 "Pessenda_1998_Radiocarbon" 70 "Ariquemes - natural forest" "Brazil" "Rondonia State" "Ariquemes" -10.17 -62.82 250 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 70 80 "bulk after HCl" NA NA 1.23 26 26 24.7 2040.1 294.3 14.4 1.555 146.7
"169" 19 "Pessenda_1998_Radiocarbon" 70 "Ariquemes - natural forest" "Brazil" "Rondonia State" "Ariquemes" -10.17 -62.82 250 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 90 100 "bulk after HCl" -264 "6" 0.72 26 26 24.7 2040.1 294.3 14.4 1.555 146.7
"170" 19 "Pessenda_1998_Radiocarbon" 70 "Ariquemes - natural forest" "Brazil" "Rondonia State" "Ariquemes" -10.17 -62.82 250 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 160 170 "bulk after HCl" -334 "7" 0.45 26 26 24.7 2040.1 294.3 14.4 1.555 146.7
"176" 19 "Pessenda_1998_Radiocarbon" 73 "forest transtion" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "cambisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 0 10 "bulk after HCl" 139 "1" 1.23 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"177" 19 "Pessenda_1998_Radiocarbon" 73 "forest transtion" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "cambisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 20 30 "bulk after HCl" -38 "7" 0.85 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"178" 19 "Pessenda_1998_Radiocarbon" 73 "forest transtion" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "cambisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 90 100 "bulk after HCl" -359 "10" 0.3 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"179" 19 "Pessenda_1998_Radiocarbon" 73 "forest transtion" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "cambisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 180 190 "bulk after HCl" NA NA 0.16 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"180" 19 "Pessenda_1998_Radiocarbon" 74 "forest (20km)" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "cambisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 0 10 "bulk after HCl" 96 "8" 2.55 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"181" 19 "Pessenda_1998_Radiocarbon" 74 "forest (20km)" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "cambisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 20 30 "bulk after HCl" 21 "10" 1.92 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"182" 19 "Pessenda_1998_Radiocarbon" 74 "forest (20km)" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "cambisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 90 100 "bulk after HCl" -255 "6" 0.72 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"183" 19 "Pessenda_1998_Radiocarbon" 74 "forest (20km)" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "cambisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 180 190 "bulk after HCl" -534 "5" 0.45 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"184" 19 "Pessenda_1998_Radiocarbon" 75 "forest (50km)" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 10 20 "bulk after HCl" 111 "9" 1.7 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"185" 19 "Pessenda_1998_Radiocarbon" 75 "forest (50km)" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 20 30 "bulk after HCl" -44 "7" 1.23 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"186" 19 "Pessenda_1998_Radiocarbon" 75 "forest (50km)" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 90 100 "bulk after HCl" -447 "5" 0.59 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"187" 19 "Pessenda_1998_Radiocarbon" 75 "forest (50km)" "Brazil" "Amazon state" "Humaita" -7.52 -63.03 60 "nitisol" "NA" 1992 "natural" "natural-forest" "modern soil" "forest" 190 200 "bulk after HCl" -556 "4" 0.3 26.4 25.9 25.8 2237.4 286.8 25 1.746 146.7
"214" 27 "Leavitt_2007_QI" 91 "BLS" "USA" "Texas" "Bushland" 35.1719 -102.0847 1160 "chernozem" "NA" 1995 "natural" "natural-grassland" "modern soil" "grassland" 5 10 "bulk" -21 "16" 0.73 13.8 1.9 25.6 475.8 12.3 68.5 0.275 113.4
"215" 27 "Leavitt_2007_QI" 91 "BLS" "USA" "Texas" "Bushland" 35.1719 -102.0847 1160 "chernozem" "NA" 1995 "natural" "natural-grassland" "modern soil" "grassland" 10 25 "bulk" -106 "11" 2.03 13.8 1.9 25.6 475.8 12.3 68.5 0.275 113.4
"216" 27 "Leavitt_2007_QI" 91 "BLS" "USA" "Texas" "Bushland" 35.1719 -102.0847 1160 "chernozem" "NA" 1995 "natural" "natural-grassland" "modern soil" "grassland" 25 52 "bulk" -248 "9" 2.37 13.8 1.9 25.6 475.8 12.3 68.5 0.275 113.4
"217" 27 "Leavitt_2007_QI" 91 "BLS" "USA" "Texas" "Bushland" 35.1719 -102.0847 1160 "chernozem" "NA" 1995 "natural" "natural-grassland" "modern soil" "grassland" 52 75 "bulk" -404 "8" 1.28 13.8 1.9 25.6 475.8 12.3 68.5 0.275 113.4
"218" 27 "Leavitt_2007_QI" 91 "BLS" "USA" "Texas" "Bushland" 35.1719 -102.0847 1160 "chernozem" "NA" 1995 "natural" "natural-grassland" "modern soil" "grassland" 75 111 "bulk" -605 "6" 1.51 13.8 1.9 25.6 475.8 12.3 68.5 0.275 113.4
"219" 27 "Leavitt_2007_QI" 91 "BLS" "USA" "Texas" "Bushland" 35.1719 -102.0847 1160 "chernozem" "NA" 1995 "natural" "natural-grassland" "modern soil" "grassland" 111 141 "bulk" -790 "4" 0.74 13.8 1.9 25.6 475.8 12.3 68.5 0.275 113.4
"220" 27 "Leavitt_2007_QI" 91 "BLS" "USA" "Texas" "Bushland" 35.1719 -102.0847 1160 "chernozem" "NA" 1995 "natural" "natural-grassland" "modern soil" "grassland" 141 168 "bulk" -770 "7" 0.58 13.8 1.9 25.6 475.8 12.3 68.5 0.275 113.4
"221" 27 "Leavitt_2007_QI" 91 "BLS" "USA" "Texas" "Bushland" 35.1719 -102.0847 1160 "chernozem" "NA" 1995 "natural" "natural-grassland" "modern soil" "grassland" 168 210 "bulk" -813 "4" 0.72 13.8 1.9 25.6 475.8 12.3 68.5 0.275 113.4
"222" 27 "Leavitt_2007_QI" 92 "COS" "USA" "Colorado" "Akron" 39.9442 -103.2931 1480 "chernozem" "NA" 1994 "natural" "natural-grassland" "modern soil" "grassland" 5 9 "bulk" -5 "12" 0.86 9.4 -3.6 23.2 382.1 7.8 67.9 0.282 118.7
"223" 27 "Leavitt_2007_QI" 92 "COS" "USA" "Colorado" "Akron" 39.9442 -103.2931 1480 "chernozem" "NA" 1994 "natural" "natural-grassland" "modern soil" "grassland" 9 34 "bulk" -181 "6" 2.64 9.4 -3.6 23.2 382.1 7.8 67.9 0.282 118.7
"224" 27 "Leavitt_2007_QI" 92 "COS" "USA" "Colorado" "Akron" 39.9442 -103.2931 1480 "chernozem" "NA" 1994 "natural" "natural-grassland" "modern soil" "grassland" 34 57 "bulk" -299 "4" 2.32 9.4 -3.6 23.2 382.1 7.8 67.9 0.282 118.7
"225" 27 "Leavitt_2007_QI" 92 "COS" "USA" "Colorado" "Akron" 39.9442 -103.2931 1480 "chernozem" "NA" 1994 "natural" "natural-grassland" "modern soil" "grassland" 57 87 "bulk" -458 "5" 1.59 9.4 -3.6 23.2 382.1 7.8 67.9 0.282 118.7
"226" 27 "Leavitt_2007_QI" 92 "COS" "USA" "Colorado" "Akron" 39.9442 -103.2931 1480 "chernozem" "NA" 1994 "natural" "natural-grassland" "modern soil" "grassland" 87 113 "bulk" -509 "5" 0.75 9.4 -3.6 23.2 382.1 7.8 67.9 0.282 118.7
"227" 27 "Leavitt_2007_QI" 92 "COS" "USA" "Colorado" "Akron" 39.9442 -103.2931 1480 "chernozem" "NA" 1994 "natural" "natural-grassland" "modern soil" "grassland" 113 150 "bulk" -671 "3" 0.8 9.4 -3.6 23.2 382.1 7.8 67.9 0.282 118.7
"228" 27 "Leavitt_2007_QI" 92 "COS" "USA" "Colorado" "Akron" 39.9442 -103.2931 1480 "chernozem" "NA" 1994 "natural" "natural-grassland" "modern soil" "grassland" 150 200 "bulk" -757 "4" 0.86 9.4 -3.6 23.2 382.1 7.8 67.9 0.282 118.7
